,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
50,"2009-10-06 - Senators 2, Maple Leafs 1",Ottawa Senators,Limited ReportFull Report,50.35,45.51,36.1,55.77,36.74,28.43,56.38,26.76,16.76,61.49,1.06,0.0,100.00,2.16,0.81,72.70,18.32,12.83,58.81,10.93,0.88,92.52,10.86,0.89,92.45,1.06,0.0,100.00,9.75,100.00,7.53,11.91,38.72,5.25,4.79,52.32,0.0,0.0,-,0.00,100.00,24.0,21.53,52.71,8.8,11.03,44.37,0.0,0.0,-,0.00,100.00,3.95,100.0,1.0390000000000001,18830
51,"2009-10-06 - Senators 2, Maple Leafs 1",Toronto Maple Leafs,Limited ReportFull Report,50.35,36.1,45.51,44.23,28.43,36.74,43.62,16.76,26.76,38.51,0.0,1.06,0.00,0.81,2.16,27.30,12.83,18.32,41.19,0.88,10.93,7.48,0.89,10.86,7.55,0.0,1.06,0.00,0.00,90.25,11.91,7.53,61.28,4.79,5.25,47.68,0.0,0.0,-,0.00,100.00,21.53,24.0,47.29,11.03,8.8,55.63,0.0,0.0,-,0.00,100.00,0.0,96.05,0.961,18830
52,"2009-10-06 - Capitals 5, Flyers 6",Philadelphia Flyers,Limited ReportFull Report,37.166666666667,42.15,34.81,54.77,33.45,27.6,54.79,21.7,22.31,49.31,0.94,4.14,18.58,1.98,1.7,53.79,17.34,15.68,52.51,7.67,6.27,55.02,3.91,6.2,38.68,0.94,4.14,18.54,24.08,33.25,9.69,9.39,50.77,5.81,6.17,48.49,0.0,0.0,-,0.00,100.00,18.91,17.3,52.22,11.12,9.86,53.0,0.0,0.0,-,0.00,100.00,4.35,81.46,0.858,19567
53,"2009-10-06 - Capitals 5, Flyers 6",Washington Capitals,Limited ReportFull Report,37.166666666667,34.81,42.15,45.23,27.6,33.45,45.21,22.31,21.7,50.69,4.14,0.94,81.42,1.7,1.98,46.21,15.68,17.34,47.49,6.27,7.67,44.98,6.2,3.91,61.32,4.14,0.94,81.46,66.75,75.92,9.39,9.69,49.23,6.17,5.81,51.51,0.0,0.0,-,0.00,100.00,17.3,18.91,47.78,9.86,11.12,47.0,0.0,0.0,-,0.00,100.00,18.54,95.65,1.1420000000000001,19567
54,"2009-10-06 - Lightning 1, Hurricanes 2",Carolina Hurricanes,Limited ReportFull Report,38.6,35.61,28.46,55.58,24.67,21.4,53.54,19.82,14.2,58.25,0.0,0.0,-,1.16,0.96,54.58,16.39,16.72,49.5,6.61,3.2,67.40,2.84,2.11,57.38,0.0,0.0,-,0.00,100.00,9.83,13.39,42.34,6.85,5.14,57.12,0.0,0.0,-,0.00,100.00,16.06,10.91,59.56,10.22,6.83,59.97,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16186
55,"2009-10-06 - Lightning 1, Hurricanes 2",Tampa Bay Lightning,Limited ReportFull Report,38.6,28.46,35.61,44.42,21.4,24.67,46.46,14.2,19.82,41.75,0.0,0.0,-,0.96,1.16,45.42,16.72,16.39,50.5,3.2,6.61,32.60,2.11,2.84,42.62,0.0,0.0,-,0.00,100.00,13.39,9.83,57.66,5.14,6.85,42.88,0.0,0.0,-,0.00,100.00,10.91,16.06,40.44,6.83,10.22,40.03,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16186
56,"2009-10-06 - Ducks 3, Wild 4",Anaheim Ducks,Limited ReportFull Report,46.183333333332996,28.04,41.25,40.47,21.51,28.96,42.62,14.98,18.39,44.89,2.13,0.95,69.16,0.79,0.99,44.44,10.73,15.5,40.92,4.31,3.56,54.77,2.11,3.58,37.09,1.06,0.0,100.00,50.21,100.00,6.49,11.91,35.29,3.24,3.77,46.2,1.04,1.03,50.28,32.07,72.76,16.3,21.2,43.46,9.62,10.93,46.8,0.0,0.0,-,0.00,100.00,14.24,94.83,1.091,18256
57,"2009-10-06 - Ducks 3, Wild 4",Minnesota Wild,Limited ReportFull Report,46.183333333332996,41.25,28.04,59.53,28.96,21.51,57.38,18.39,14.98,55.11,0.95,2.13,30.84,0.99,0.79,55.56,15.5,10.73,59.08,3.56,4.31,45.23,3.58,2.11,62.91,0.0,1.06,0.00,0.00,49.79,11.91,6.49,64.71,3.77,3.24,53.8,1.03,1.04,49.72,27.24,67.93,21.2,16.3,56.54,10.93,9.62,53.2,0.0,0.0,-,0.00,100.00,5.17,85.76,0.909,18256
58,"2009-10-06 - Canadiens 3, Flames 4",Calgary Flames,Limited ReportFull Report,58.966666666667,51.9,48.3,51.8,40.45,33.62,54.61,25.59,29.71,46.27,2.81,3.08,47.72,1.73,1.37,55.85,21.75,14.09,60.68,9.2,4.14,68.99,7.45,4.09,64.56,1.86,1.06,63.72,24.95,74.12,12.48,9.82,55.96,6.68,9.05,42.46,0.0,1.06,0.00,0.00,88.31,25.34,32.08,44.13,10.33,16.5,38.49,0.95,0.94,50.21,9.16,94.32,10.98,89.64,1.006,19289
59,"2009-10-06 - Canadiens 3, Flames 4",Montreal Canadiens,Limited ReportFull Report,58.966666666667,48.3,51.9,48.2,33.62,40.45,45.39,29.71,25.59,53.73,3.08,2.81,52.28,1.37,1.73,44.15,14.09,21.75,39.32,4.14,9.2,31.01,4.09,7.45,35.44,1.06,1.86,36.28,25.88,75.05,9.82,12.48,44.04,9.05,6.68,57.54,1.06,0.0,100.00,11.69,100.00,32.08,25.34,55.87,16.5,10.33,61.51,0.94,0.95,49.79,5.68,90.84,10.36,89.02,0.9940000000000001,19289
60,"2009-10-06 - Stars 4, Oilers 5",Dallas Stars,Limited ReportFull Report,40.283333333333005,36.16,37.56,49.05,26.9,25.87,50.98,15.36,17.17,47.22,1.01,1.85,35.38,1.73,1.14,60.20,13.8,14.27,49.17,9.63,3.69,72.31,6.38,2.78,69.66,1.01,0.92,52.39,15.83,66.96,4.31,10.65,28.78,0.0,2.87,0.0,0.0,0.0,-,-,100.00,21.32,20.16,51.4,8.94,10.59,45.8,0.0,0.89,0.00,0.00,91.60,6.58,89.24,0.958,16839
61,"2009-10-06 - Stars 4, Oilers 5",Edmonton Oilers,Limited ReportFull Report,40.283333333333005,37.56,36.16,50.95,25.87,26.9,49.02,17.17,15.36,52.78,1.85,1.01,64.62,1.14,1.73,39.80,14.27,13.8,50.83,3.69,9.63,27.69,2.78,6.38,30.34,0.92,1.01,47.61,33.04,84.17,10.65,4.31,71.22,2.87,0.0,100.0,0.0,0.0,-,0.00,-,20.16,21.32,48.6,10.59,8.94,54.2,0.89,0.0,100.00,8.40,100.00,10.76,93.42,1.042,16839
62,"2009-10-06 - Sharks 4, Kings 6",Los Angeles Kings,Limited ReportFull Report,46.533333333333,49.53,34.39,59.02,35.12,27.15,56.4,22.68,20.45,52.59,1.89,0.0,100.00,1.88,1.5,55.71,26.38,18.87,58.3,10.98,7.07,60.84,7.01,6.98,50.09,0.94,0.0,100.00,13.43,100.00,15.58,11.59,57.34,4.02,7.02,36.4,0.0,0.0,-,0.00,100.00,18.92,15.2,55.46,11.68,6.64,63.75,0.95,0.0,100.00,8.10,100.00,8.32,100.0,1.083,15035
63,"2009-10-06 - Sharks 4, Kings 6",San Jose Sharks,Limited ReportFull Report,46.533333333333,34.39,49.53,40.98,27.15,35.12,43.6,20.45,22.68,47.41,0.0,1.89,0.00,1.5,1.88,44.29,18.87,26.38,41.7,7.07,10.98,39.16,6.98,7.01,49.91,0.0,0.94,0.00,0.00,86.57,11.59,15.58,42.66,7.02,4.02,63.6,0.0,0.0,-,0.00,100.00,15.2,18.92,44.54,6.64,11.68,36.25,0.0,0.95,0.00,0.00,91.90,0.0,91.68,0.917,15035
64,"2009-10-07 - Coyotes 3, Penguins 0",Phoenix Coyotes,Limited ReportFull Report,37.383333333333,30.26,24.47,55.29,21.02,17.88,54.04,14.24,14.5,49.55,0.0,0.0,-,0.77,0.69,52.52,8.85,8.98,49.66,1.12,1.8,38.24,1.11,1.81,38.03,0.0,0.0,-,0.00,100.00,7.85,7.05,52.68,4.31,4.65,48.11,0.0,0.0,-,0.00,100.00,19.01,12.23,60.85,7.68,7.94,49.17,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16975
65,"2009-10-07 - Coyotes 3, Penguins 0",Pittsburgh Penguins,Limited ReportFull Report,37.383333333333,24.47,30.26,44.71,17.88,21.02,45.96,14.5,14.24,50.45,0.0,0.0,-,0.69,0.77,47.48,8.98,8.85,50.34,1.8,1.12,61.76,1.81,1.11,61.97,0.0,0.0,-,0.00,100.00,7.05,7.85,47.32,4.65,4.31,51.89,0.0,0.0,-,0.00,100.00,12.23,19.01,39.15,7.94,7.68,50.83,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16975
66,"2009-10-07 - Canadiens 1, Canucks 7",Montreal Canadiens,Limited ReportFull Report,47.2,22.88,51.49,30.77,14.82,36.18,29.06,13.02,28.69,31.22,0.0,3.92,0.00,0.77,2.4,24.38,7.88,22.6,25.86,3.99,13.08,23.35,2.98,11.27,20.91,0.0,3.89,0.00,0.00,65.51,3.89,9.49,29.07,1.91,5.21,26.85,0.0,0.0,-,0.00,100.00,10.79,26.25,29.12,6.96,12.21,36.32,0.0,0.0,-,0.00,100.00,0.0,86.32,0.863,18810
67,"2009-10-07 - Canadiens 1, Canucks 7",Vancouver Canucks,Limited ReportFull Report,47.2,51.49,22.88,69.23,36.18,14.82,70.94,28.69,13.02,68.78,3.92,0.0,100.00,2.4,0.77,75.62,22.6,7.88,74.14,13.08,3.99,76.65,11.27,2.98,79.09,3.89,0.0,100.00,34.49,100.00,9.49,3.89,70.93,5.21,1.91,73.15,0.0,0.0,-,0.00,100.00,26.25,10.79,70.88,12.21,6.96,63.68,0.0,0.0,-,0.00,100.00,13.68,100.0,1.137,18810
68,"2009-10-08 - Ducks 6, Bruins 1",Anaheim Ducks,Limited ReportFull Report,45.5,41.64,42.89,49.26,32.4,35.37,47.81,23.79,27.28,46.58,3.21,0.94,77.27,1.81,1.32,57.82,23.19,11.01,67.81,5.43,2.8,65.94,4.41,1.89,69.96,1.08,0.0,100.00,24.56,100.00,17.98,8.11,68.91,11.93,5.65,67.87,2.01,0.0,100.00,16.86,100.00,17.05,31.14,35.38,5.99,19.81,23.23,0.0,0.95,0.00,0.00,95.22,13.49,96.54,1.1,16158
69,"2009-10-08 - Ducks 6, Bruins 1",Boston Bruins,Limited ReportFull Report,45.5,42.89,41.64,50.74,35.37,32.4,52.19,27.28,23.79,53.42,0.94,3.21,22.73,1.32,1.81,42.18,11.01,23.19,32.19,2.8,5.43,34.06,1.89,4.41,30.04,0.0,1.08,0.00,0.00,75.44,8.11,17.98,31.09,5.65,11.93,32.13,0.0,2.01,0.00,0.00,83.14,31.14,17.05,64.62,19.81,5.99,76.77,0.95,0.0,100.00,4.78,100.00,3.46,86.51,0.9,16158
70,"2009-10-08 - Coyotes 1, Sabres 2",Buffalo Sabres,Limited ReportFull Report,40.483333333333,36.52,27.83,56.75,31.74,21.67,59.43,23.26,16.39,58.67,0.92,0.0,100.00,1.88,1.18,61.35,18.92,12.58,60.05,11.17,4.2,72.67,10.35,3.1,76.95,0.92,0.0,100.00,8.87,100.00,7.64,8.36,47.76,2.91,5.14,36.17,0.0,0.0,-,0.00,100.00,15.45,12.29,55.7,8.88,8.11,52.25,0.0,0.0,-,0.00,100.00,3.97,100.0,1.04,18690
71,"2009-10-08 - Coyotes 1, Sabres 2",Phoenix Coyotes,Limited ReportFull Report,40.483333333333,27.83,36.52,43.25,21.67,31.74,40.57,16.39,23.26,41.33,0.0,0.92,0.00,1.18,1.88,38.65,12.58,18.92,39.95,4.2,11.17,27.33,3.1,10.35,23.05,0.0,0.92,0.00,0.00,91.13,8.36,7.64,52.24,5.14,2.91,63.83,0.0,0.0,-,0.00,100.00,12.29,15.45,44.3,8.11,8.88,47.75,0.0,0.0,-,0.00,100.00,0.0,96.03,0.96,18690
72,"2009-10-08 - Islanders 2, Senators 3",New York Islanders,Limited ReportFull Report,47.916666666667005,40.02,44.99,47.08,26.62,31.31,45.95,15.78,21.2,42.67,1.01,1.93,34.43,1.73,1.32,56.69,23.39,19.61,54.39,8.13,7.67,51.48,4.01,3.91,50.64,1.04,1.93,34.91,25.82,50.60,15.11,12.05,55.63,3.06,4.93,38.28,0.0,0.0,-,0.00,100.00,15.29,21.96,41.04,8.56,12.52,40.6,0.0,0.0,-,0.00,100.00,6.43,90.89,0.973,18075
73,"2009-10-08 - Islanders 2, Senators 3",Ottawa Senators,Limited ReportFull Report,47.916666666667005,44.99,40.02,52.92,31.31,26.62,54.05,21.2,15.78,57.33,1.93,1.01,65.57,1.32,1.73,43.31,19.61,23.39,45.61,7.67,8.13,48.52,3.91,4.01,49.36,1.93,1.04,65.09,49.40,74.18,12.05,15.11,44.37,4.93,3.06,61.72,0.0,0.0,-,0.00,100.00,21.96,15.29,58.96,12.52,8.56,59.4,0.0,0.0,-,0.00,100.00,9.11,93.57,1.0270000000000001,18075
74,"2009-10-08 - Penguins 5, Flyers 4",Philadelphia Flyers,Limited ReportFull Report,41.383333333333,38.92,34.43,53.06,26.85,21.92,55.06,18.09,17.41,50.96,0.92,3.19,22.46,1.27,2.08,38.04,15.22,17.58,46.41,6.22,12.15,33.86,5.38,8.75,38.08,0.92,3.2,22.30,17.07,63.43,8.78,5.66,60.81,2.76,3.24,45.99,0.0,0.0,-,0.00,100.00,20.39,10.06,66.96,9.72,5.61,63.42,0.0,0.0,-,0.00,100.00,5.11,81.68,0.868,19611
75,"2009-10-08 - Penguins 5, Flyers 4",Pittsburgh Penguins,Limited ReportFull Report,41.383333333333,34.43,38.92,46.94,21.92,26.85,44.94,17.41,18.09,49.04,3.19,0.92,77.54,2.08,1.27,61.96,17.58,15.22,53.59,12.15,6.22,66.14,8.75,5.38,61.92,3.2,0.92,77.70,36.57,82.93,5.66,8.78,39.19,3.24,2.76,54.01,0.0,0.0,-,0.00,100.00,10.06,20.39,33.04,5.61,9.72,36.58,0.0,0.0,-,0.00,100.00,18.32,94.89,1.1320000000000001,19611
76,"2009-10-08 - Rangers 4, Capitals 3",New York Rangers,Limited ReportFull Report,38.483333333333,41.25,38.02,52.04,35.22,23.1,60.4,25.91,16.51,61.07,2.07,1.87,52.55,2.35,0.96,70.95,26.08,14.98,63.51,12.91,2.7,82.70,12.82,2.72,82.50,1.06,0.94,52.92,8.26,65.38,13.15,12.28,51.71,3.03,5.82,34.27,1.06,0.0,100.00,34.87,100.00,14.49,20.35,41.59,9.21,7.09,56.49,0.0,0.0,-,0.00,100.00,7.98,88.69,0.9670000000000001,18277
77,"2009-10-08 - Rangers 4, Capitals 3",Washington Capitals,Limited ReportFull Report,38.483333333333,38.02,41.25,47.96,23.1,35.22,39.6,16.51,25.91,38.93,1.87,2.07,47.45,0.96,2.35,29.05,14.98,26.08,36.49,2.7,12.91,17.30,2.72,12.82,17.50,0.94,1.06,47.08,34.62,91.74,12.28,13.15,48.29,5.82,3.03,65.73,0.0,1.06,0.00,0.00,65.13,20.35,14.49,58.41,7.09,9.21,43.51,0.0,0.0,-,0.00,100.00,11.31,92.02,1.033,18277
78,"2009-10-08 - Devils 4, Lightning 3",New Jersey Devils,Limited ReportFull Report,49.133333333333,44.69,49.65,47.37,34.1,39.51,46.32,24.55,28.25,46.5,1.06,1.87,36.13,1.81,2.08,46.49,20.33,26.17,43.72,7.55,8.38,47.39,6.44,5.56,53.68,1.06,0.0,100.00,16.44,100.00,12.91,17.68,42.2,7.46,9.51,43.96,0.0,1.91,0.00,0.00,79.92,15.0,20.57,42.18,8.55,12.21,41.17,0.0,0.0,-,0.00,100.00,4.3,93.39,0.977,17454
79,"2009-10-08 - Devils 4, Lightning 3",Tampa Bay Lightning,Limited ReportFull Report,49.133333333333,49.65,44.69,52.63,39.51,34.1,53.68,28.25,24.55,53.5,1.87,1.06,63.87,2.08,1.81,53.51,26.17,20.33,56.28,8.38,7.55,52.61,5.56,6.44,46.32,0.0,1.06,0.00,0.00,83.56,17.68,12.91,57.8,9.51,7.46,56.04,1.91,0.0,100.00,20.08,100.00,20.57,15.0,57.82,12.21,8.55,58.83,0.0,0.0,-,0.00,100.00,6.61,95.7,1.023,17454
80,"2009-10-08 - Blackhawks 2, Red Wings 3",Chicago Blackhawks,Limited ReportFull Report,44.75,38.38,32.08,54.48,31.34,20.74,60.18,24.12,16.97,58.7,1.06,0.94,52.82,1.58,1.06,59.76,19.5,13.84,58.48,5.17,6.83,43.09,4.06,5.96,40.49,1.06,0.0,100.00,26.09,100.00,14.18,7.09,66.67,8.12,1.94,80.7,0.0,0.0,-,0.00,100.00,17.14,12.91,57.05,10.8,7.11,60.3,0.0,0.95,0.00,0.00,86.69,4.38,94.44,0.988,20066
81,"2009-10-08 - Blackhawks 2, Red Wings 3",Detroit Red Wings,Limited ReportFull Report,44.75,32.08,38.38,45.52,20.74,31.34,39.82,16.97,24.12,41.3,0.94,1.06,47.18,1.06,1.58,40.24,13.84,19.5,41.52,6.83,5.17,56.91,5.96,4.06,59.51,0.0,1.06,0.00,0.00,73.91,7.09,14.18,33.33,1.94,8.12,19.3,0.0,0.0,-,0.00,100.00,12.91,17.14,42.95,7.11,10.8,39.7,0.95,0.0,100.00,13.31,100.00,5.56,95.62,1.012,20066
82,"2009-10-08 - Thrashers 4, Blues 2",Atlanta Thrashers,Limited ReportFull Report,49.933333333332996,31.85,35.25,47.47,22.09,34.02,39.36,17.63,26.2,40.22,2.09,1.89,52.42,1.17,2.0,37.01,12.89,18.78,40.7,5.5,9.73,36.10,4.37,7.95,35.47,1.01,0.0,100.00,23.13,100.00,7.44,8.85,45.67,2.17,5.63,27.81,1.04,0.95,52.30,47.92,83.16,16.7,16.73,49.95,10.16,12.37,45.11,0.0,0.88,0.00,0.00,92.86,11.84,92.77,1.046,19150
83,"2009-10-08 - Thrashers 4, Blues 2",St Louis Blues,Limited ReportFull Report,49.933333333332996,35.25,31.85,52.53,34.02,22.09,60.64,26.2,17.63,59.78,1.89,2.09,47.58,2.0,1.17,62.99,18.78,12.89,59.3,9.73,5.5,63.90,7.95,4.37,64.53,0.0,1.01,0.00,0.00,76.87,8.85,7.44,54.33,5.63,2.17,72.19,0.95,1.04,47.70,16.84,52.08,16.73,16.7,50.05,12.37,10.16,54.89,0.88,0.0,100.00,7.14,100.00,7.23,88.16,0.9540000000000001,19150
84,"2009-10-08 - Avalanche 2, Predators 3",Colorado Avalanche,Limited ReportFull Report,50.566666666667004,26.09,46.6,35.89,21.87,37.01,37.15,16.58,32.4,33.85,0.0,2.79,0.00,1.53,2.79,35.37,14.85,26.4,35.99,6.5,11.95,35.20,6.44,11.12,36.69,0.0,1.86,0.00,0.00,83.27,8.36,14.41,36.72,3.09,8.71,26.17,0.0,0.96,0.00,0.00,88.97,10.32,15.03,40.72,6.08,11.31,34.98,0.0,0.0,-,0.00,100.00,0.0,91.38,0.914,14797
85,"2009-10-08 - Avalanche 2, Predators 3",Nashville Predators,Limited ReportFull Report,50.566666666667004,46.6,26.09,64.11,37.01,21.87,62.85,32.4,16.58,66.15,2.79,0.0,100.00,2.79,1.53,64.63,26.4,14.85,64.01,11.95,6.5,64.80,11.12,6.44,63.31,1.86,0.0,100.00,16.73,100.00,14.41,8.36,63.28,8.71,3.09,73.83,0.96,0.0,100.00,11.03,100.00,15.03,10.32,59.28,11.31,6.08,65.02,0.0,0.0,-,0.00,100.00,8.62,100.0,1.0859999999999999,14797
86,"2009-10-08 - Flames 4, Oilers 3",Calgary Flames,Limited ReportFull Report,47.98333333333299,41.54,39.46,51.29,28.91,23.94,54.7,19.92,17.03,53.91,2.03,1.89,51.77,1.51,1.41,51.67,19.13,13.87,57.97,5.12,8.77,36.89,5.06,6.91,42.31,2.05,0.94,68.48,40.39,86.37,13.75,5.05,73.13,4.98,2.97,62.69,0.0,0.95,0.00,0.00,68.03,19.97,22.39,47.13,9.99,6.99,58.83,0.0,0.0,-,0.00,100.00,10.17,88.92,0.991,16839
87,"2009-10-08 - Flames 4, Oilers 3",Edmonton Oilers,Limited ReportFull Report,47.98333333333299,39.46,41.54,48.71,23.94,28.91,45.3,17.03,19.92,46.09,1.89,2.03,48.23,1.41,1.51,48.33,13.87,19.13,42.03,8.77,5.12,63.11,6.91,5.06,57.69,0.94,2.05,31.52,13.63,59.61,5.05,13.75,26.87,2.97,4.98,37.31,0.95,0.0,100.00,31.97,100.00,22.39,19.97,52.87,6.99,9.99,41.17,0.0,0.0,-,0.00,100.00,11.08,89.83,1.0090000000000001,16839
88,"2009-10-08 - Wild 3, Kings 6",Los Angeles Kings,Limited ReportFull Report,47.666666666667005,37.88,37.77,50.08,26.6,26.75,49.86,21.26,19.41,52.28,4.89,1.01,82.83,1.23,1.29,48.90,16.45,14.3,53.48,5.01,5.92,45.83,4.03,4.85,45.38,1.93,1.04,65.09,47.93,78.64,11.7,8.15,58.94,7.22,2.85,71.68,2.9,0.0,100.00,40.10,100.00,17.63,19.45,47.54,10.09,11.27,47.25,0.0,0.0,-,0.00,100.00,23.01,94.77,1.178,14995
89,"2009-10-08 - Wild 3, Kings 6",Minnesota Wild,Limited ReportFull Report,47.666666666667005,37.77,37.88,49.92,26.75,26.6,50.14,19.41,21.26,47.72,1.01,4.89,17.17,1.29,1.23,51.10,14.3,16.45,46.52,5.92,5.01,54.17,4.85,4.03,54.62,1.04,1.93,34.91,21.36,52.07,8.15,11.7,41.06,2.85,7.22,28.32,0.0,2.9,0.00,0.00,59.90,19.45,17.63,52.46,11.27,10.09,52.75,0.0,0.0,-,0.00,100.00,5.23,76.99,0.8220000000000001,14995
90,"2009-10-08 - Blue Jackets 3, Sharks 6",Columbus Blue Jackets,Limited ReportFull Report,44.7,35.44,35.49,49.97,27.94,19.36,59.07,21.0,15.3,57.85,2.07,3.86,34.88,1.66,1.22,57.69,13.3,15.88,45.57,9.34,6.67,58.35,8.29,5.7,59.26,1.06,0.94,52.92,12.78,83.47,4.08,9.31,30.49,1.07,4.14,20.54,0.0,1.92,0.00,0.00,53.70,19.63,17.24,53.24,10.59,5.34,66.49,0.94,0.95,49.79,8.85,82.28,9.85,74.76,0.846,17562
91,"2009-10-08 - Blue Jackets 3, Sharks 6",San Jose Sharks,Limited ReportFull Report,44.7,35.49,35.44,50.03,19.36,27.94,40.93,15.3,21.0,42.15,3.86,2.07,65.12,1.22,1.66,42.31,15.88,13.3,54.43,6.67,9.34,41.65,5.7,8.29,40.74,0.94,1.06,47.08,16.53,87.22,9.31,4.08,69.51,4.14,1.07,79.46,1.92,0.0,100.00,46.30,100.00,17.24,19.63,46.76,5.34,10.59,33.51,0.95,0.94,50.21,17.72,91.15,25.24,90.15,1.1540000000000001,17562
92,"2009-10-09 - Panthers 2, Hurricanes 7",Carolina Hurricanes,Limited ReportFull Report,41.766666666667,48.28,39.44,55.04,35.6,30.21,54.09,26.74,18.36,59.29,5.96,2.01,74.79,2.46,2.48,49.76,24.84,18.99,56.68,14.02,11.72,54.47,11.17,6.76,62.29,2.93,1.02,74.15,26.26,84.88,10.87,7.31,59.81,6.36,3.76,62.88,1.0,1.0,50.12,15.75,73.45,18.01,16.77,51.79,9.04,7.76,53.82,2.12,0.0,100.00,23.48,100.00,22.28,89.06,1.113,13597
93,"2009-10-09 - Panthers 2, Hurricanes 7",Florida Panthers,Limited ReportFull Report,41.766666666667,39.44,48.28,44.96,30.21,35.6,45.91,18.36,26.74,40.71,2.01,5.96,25.21,2.48,2.46,50.24,18.99,24.84,43.32,11.72,14.02,45.53,6.76,11.17,37.71,1.02,2.93,25.85,15.12,73.74,7.31,10.87,40.19,3.76,6.36,37.12,1.0,1.0,49.88,26.55,84.25,16.77,18.01,48.21,7.76,9.04,46.18,0.0,2.12,0.00,0.00,76.52,10.94,77.72,0.887,13597
94,"2009-10-09 - Stars 5, Flames 2",Calgary Flames,Limited ReportFull Report,50.3,31.29,45.12,40.95,26.55,34.41,43.55,16.96,23.13,42.31,0.0,4.29,0.00,1.84,1.7,52.00,15.97,15.53,50.69,9.67,7.86,55.16,6.19,5.6,52.48,0.0,2.16,0.00,0.00,61.38,6.07,7.81,43.72,4.56,5.34,46.08,0.0,1.05,0.00,0.00,80.30,14.7,27.11,35.16,6.04,12.37,32.82,0.0,1.11,0.00,0.00,91.02,0.0,81.47,0.815,19289
95,"2009-10-09 - Stars 5, Flames 2",Dallas Stars,Limited ReportFull Report,50.3,45.12,31.29,59.05,34.41,26.55,56.45,23.13,16.96,57.69,4.29,0.0,100.00,1.7,1.84,48.00,15.53,15.97,49.31,7.86,9.67,44.84,5.6,6.19,47.52,2.16,0.0,100.00,38.62,100.00,7.81,6.07,56.28,5.34,4.56,53.92,1.05,0.0,100.00,19.70,100.00,27.11,14.7,64.84,12.37,6.04,67.18,1.11,0.0,100.00,8.98,100.00,18.53,100.0,1.185,19289
96,"2009-10-10 - Islanders 3, Bruins 4",Boston Bruins,Limited ReportFull Report,38.416666666667,26.9,33.82,44.3,22.66,26.21,46.37,14.65,17.34,45.8,2.79,2.13,56.78,1.15,1.67,40.95,13.68,21.84,38.51,4.56,6.5,41.20,2.76,2.11,56.70,0.93,0.0,100.00,33.66,100.00,9.1,15.5,36.99,4.67,11.83,28.31,0.96,2.01,32.30,20.54,83.00,11.53,11.95,49.12,6.37,3.22,66.42,0.89,0.0,100.00,13.95,100.00,19.05,87.74,1.068,17113
97,"2009-10-10 - Islanders 3, Bruins 4",New York Islanders,Limited ReportFull Report,38.416666666667,33.82,26.9,55.7,26.21,22.66,53.63,17.34,14.65,54.2,2.13,2.79,43.22,1.67,1.15,59.05,21.84,13.68,61.49,6.5,4.56,58.80,2.11,2.76,43.30,0.0,0.93,0.00,0.00,66.34,15.5,9.1,63.01,11.83,4.67,71.69,2.01,0.96,67.70,17.00,79.46,11.95,11.53,50.88,3.22,6.37,33.58,0.0,0.89,0.00,0.00,86.05,12.26,80.95,0.932,17113
98,"2009-10-10 - Penguins 5, Maple Leafs 2",Pittsburgh Penguins,Limited ReportFull Report,48.01666666666701,47.05,37.56,55.61,33.81,24.66,57.83,24.55,15.34,61.54,2.11,1.87,52.98,1.98,1.7,53.88,23.68,23.07,50.65,11.42,7.59,60.07,7.93,5.05,61.10,1.07,1.84,36.83,13.50,63.63,12.53,15.18,45.23,5.41,5.3,50.53,1.05,0.0,100.00,19.43,100.00,21.89,13.12,62.53,11.41,4.03,73.91,0.0,0.0,-,0.00,100.00,8.57,87.82,0.9640000000000001,19374
99,"2009-10-10 - Penguins 5, Maple Leafs 2",Toronto Maple Leafs,Limited ReportFull Report,48.01666666666701,37.56,47.05,44.39,24.66,33.81,42.17,15.34,24.55,38.46,1.87,2.11,47.02,1.7,1.98,46.12,23.07,23.68,49.35,7.59,11.42,39.93,5.05,7.93,38.90,1.84,1.07,63.17,36.37,86.50,15.18,12.53,54.77,5.3,5.41,49.47,0.0,1.05,0.00,0.00,80.57,13.12,21.89,37.47,4.03,11.41,26.09,0.0,0.0,-,0.00,100.00,12.18,91.43,1.036,19374
